firm_id,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33
firm_000119,0.025042003,0.029892242,0.0387158,0.031125227,0.03549634,0.028531568,0.02417399,0.027635569,0.038461324,0.024105938,0.0301289,0.03211702,0.030837338,0.034145348,0.030418854,0.029331047,0.02921237,0.030775333,0.023529794,0.032164067,0.026768593,0.031306226,0.029667987,0.025704633,0.02782015,0.029239511,0.03673637,0.025744334,0.017476486,0.03915159,0.038395796,0.032535486,0.033612784
firm_000120,0.029320104,0.026845122,0.03309942,0.026328573,0.032230616,0.030332478,0.031425178,0.027900789,0.036189534,0.029430889,0.03656538,0.020895975,0.03724521,0.031863514,0.03113045,0.03513471,0.029118693,0.027290313,0.026147837,0.025260393,0.029415244,0.031601463,0.025228236,0.023811055,0.031460408,0.03204653,0.04006658,0.030397566,0.030306103,0.029742895,0.031662513,0.028066913,0.032439344
firm_000121,0.035937503,0.028014377,0.03183184,0.029157331,0.03419466,0.023215994,0.02162329,0.025146428,0.035408244,0.023150675,0.03149907,0.021379039,0.032553524,0.03423976,0.03320672,0.037395798,0.033708118,0.029188514,0.035623375,0.029462738,0.03273449,0.028482055,0.029467678,0.02069455,0.035013802,0.03212135,0.039568365,0.034730244,0.024963213,0.02939196,0.027733076,0.026753651,0.032408588
firm_000122,0.03284344,0.023587361,0.026639607,0.038607758,0.038870074,0.02662232,0.030462686,0.022196347,0.042570192,0.027599402,0.019833418,0.040804032,0.022815088,0.03606766,0.02806452,0.027646642,0.02579257,0.032738574,0.023525987,0.0312852,0.036400236,0.03545035,0.030760285,0.024054807,0.030520609,0.039979827,0.029072866,0.031885203,0.02468989,0.043378778,0.029441476,0.024374805,0.021417977
firm_000123,0.026828079,0.03130482,0.0276915,0.030575935,0.04170334,0.02892204,0.029199751,0.031327292,0.0383963,0.03241446,0.035179943,0.025680758,0.04221947,0.03172961,0.039067578,0.03207374,0.03095131,0.025560385,0.029812053,0.024504052,0.02866129,0.02061013,0.029129878,0.023480872,0.035282817,0.023399679,0.037443575,0.033823863,0.030252557,0.026853226,0.02454591,0.025114017,0.026259795
firm_000124,0.03710509,0.028601559,0.029558785,0.02090697,0.024848677,0.028566597,0.023306234,0.029838637,0.040884737,0.029237123,0.023566684,0.027392093,0.029922947,0.026201304,0.038058184,0.027127687,0.03297945,0.02120492,0.02315836,0.032213315,0.032285474,0.0309708,0.021681244,0.024421053,0.038347542,0.039428364,0.04230457,0.03399713,0.03711144,0.032261748,0.025666624,0.036379892,0.030464781
firm_000125,0.040004164,0.036727235,0.031286735,0.026819428,0.02598923,0.028487798,0.025076546,0.021378016,0.03561073,0.025317756,0.035459112,0.026177099,0.038685154,0.027454292,0.033087183,0.0290654,0.021819532,0.026349582,0.024212483,0.023655746,0.035356876,0.032989316,0.03222964,0.020477688,0.033789776,0.034944244,0.040363144,0.03962667,0.032961193,0.029813051,0.021004327,0.03102921,0.03275165
firm_000126,0.046553425,0.021905774,0.034260366,0.021177819,0.026182523,0.026608536,0.027633399,0.025036626,0.034825064,0.0370683,0.026175551,0.03552784,0.031267125,0.038131546,0.037943162,0.030124282,0.018217435,0.024456438,0.031258505,0.030867191,0.028530816,0.026948266,0.025650283,0.020305721,0.035266146,0.035990108,0.034888085,0.039701447,0.03077392,0.03168721,0.035050806,0.026203966,0.023782326
firm_000127,0.025492081,0.02109138,0.02229047,0.02372623,0.033946525,0.03090163,0.03842428,0.038864475,0.03710707,0.031393677,0.04137654,0.026853308,0.034953542,0.02289943,0.045056175,0.021825757,0.027878037,0.022891833,0.028630251,0.0396287,0.032108303,0.026724262,0.027875273,0.029656677,0.0457903,0.022437824,0.035285354,0.01981423,0.03887177,0.022260103,0.03739994,0.026468376,0.020076212
firm_000128,0.04001351,0.022583023,0.029523168,0.029940134,0.026450988,0.025285892,0.02313005,0.034176238,0.03249632,0.030462662,0.035726227,0.031184634,0.031050444,0.029160526,0.040853955,0.02509117,0.020380305,0.024519378,0.032369312,0.036381297,0.031184062,0.024757678,0.033594336,0.026158264,0.036645956,0.034728702,0.038905084,0.03353731,0.027647756,0.029653482,0.0299438,0.029116606,0.023347741
firm_000129,0.0258436,0.030974172,0.026513701,0.029963885,0.0338401,0.028870923,0.026435308,0.026855716,0.029855836,0.036421943,0.028538397,0.029101249,0.039853577,0.0303228,0.04446167,0.03948022,0.025445305,0.026978299,0.025258016,0.025853468,0.024178484,0.03314141,0.026038006,0.024542257,0.037768107,0.03169328,0.034164052,0.036036305,0.018411713,0.02927211,0.043084614,0.026231842,0.024569636
firm_000130,0.03153003,0.02916853,0.02781655,0.03292987,0.0314604,0.027365224,0.027462127,0.032093838,0.03374895,0.027694711,0.030132646,0.035706263,0.03465232,0.027933393,0.033337343,0.032061085,0.021493979,0.020986056,0.02711639,0.023957025,0.037408274,0.031430986,0.030887635,0.027819486,0.031953435,0.030914959,0.039258704,0.028141957,0.031963672,0.031916734,0.030504666,0.03029862,0.028854145
firm_000131,0.03320406,0.03209739,0.027753964,0.029271148,0.02341909,0.03190837,0.026769929,0.029903902,0.03468725,0.01738637,0.031360973,0.027987834,0.03956968,0.03684559,0.033001427,0.024852775,0.026007041,0.025886178,0.019424032,0.032833792,0.031436745,0.026245104,0.03469519,0.036087055,0.035238456,0.035998397,0.036386073,0.026733197,0.03600842,0.033818834,0.016906854,0.033539847,0.032735035
firm_000132,0.03235829,0.028949218,0.03231229,0.030062804,0.03743758,0.030723862,0.02902299,0.022952408,0.038571205,0.028872287,0.031848755,0.025917923,0.032143235,0.031413537,0.032174125,0.032722592,0.025191436,0.030061044,0.02425579,0.026287291,0.02746216,0.025222052,0.027089044,0.02661479,0.039495878,0.025432175,0.034996156,0.02938137,0.03393436,0.03550539,0.031504884,0.027702274,0.03238081
firm_000133,0.0335291,0.029995453,0.037019335,0.028045831,0.03089627,0.029853983,0.02003448,0.030391188,0.042315956,0.02312643,0.033759452,0.030644696,0.037232473,0.026320336,0.046730433,0.023749828,0.026184894,0.02796907,0.035363227,0.029684203,0.027638627,0.028608637,0.019470658,0.023381386,0.028890928,0.03589177,0.037234746,0.03903141,0.029151838,0.027564432,0.030582124,0.030977681,0.018729134
firm_000134,0.03592262,0.031380158,0.026060034,0.021673623,0.026805168,0.03269187,0.026880482,0.03043824,0.032392047,0.02121423,0.032353364,0.021393232,0.032310598,0.036721587,0.03320362,0.026340311,0.028584968,0.031216782,0.026344417,0.026217315,0.037504964,0.041954853,0.029075641,0.019690348,0.0264799,0.039863966,0.03919076,0.034060195,0.032997992,0.027797906,0.026300069,0.035003647,0.029935177
firm_000135,0.032663766,0.022305613,0.029183218,0.031288322,0.030790303,0.02936165,0.038878363,0.031194765,0.040295534,0.033456523,0.03780738,0.036098424,0.03129365,0.022194678,0.03484257,0.03008703,0.026607819,0.022960246,0.027182417,0.031723496,0.034715496,0.024505168,0.023387503,0.034498762,0.028773203,0.03481543,0.03236295,0.027648535,0.035282064,0.029151963,0.024844604,0.022875186,0.026923455
firm_000136,0.021882026,0.022879925,0.028692808,0.030371787,0.030606808,0.03345937,0.03314819,0.042450488,0.04577129,0.024391089,0.02914707,0.02875428,0.032639604,0.028288428,0.023587262,0.02916022,0.024350563,0.035881232,0.0157908,0.030619493,0.030655311,0.031066196,0.023119349,0.026166731,0.038290672,0.023135792,0.03679613,0.020083858,0.035159525,0.037891977,0.038246676,0.032644168,0.034870904
firm_000137,0.031298723,0.025358882,0.029517358,0.022655357,0.025508013,0.031407516,0.02017696,0.030765345,0.039829325,0.029620687,0.031259622,0.036117606,0.03755593,0.031206597,0.028117936,0.029309142,0.032699283,0.024089735,0.02859826,0.031569757,0.035390124,0.030480431,0.02447573,0.029462693,0.029115768,0.03370408,0.032791656,0.032251988,0.034073718,0.03208629,0.02314007,0.029302819,0.037062604
firm_000138,0.031517122,0.024291772,0.031926062,0.025795408,0.026706291,0.031850636,0.026981957,0.03414009,0.036170103,0.03759541,0.029265942,0.027699936,0.02993003,0.029274067,0.024032682,0.029782776,0.028605217,0.025301455,0.024347538,0.03241038,0.031561997,0.025844272,0.026167763,0.02521232,0.032765016,0.034119982,0.04137015,0.032609053,0.030138742,0.036370646,0.029408947,0.032894347,0.033911914
firm_000139,0.031597473,0.030863762,0.039914247,0.028812835,0.02808973,0.03172999,0.018126195,0.02705312,0.0368647,0.023275623,0.0308312,0.030191472,0.034580573,0.02749276,0.033305086,0.029660268,0.031279586,0.01767921,0.021525014,0.029217454,0.03116338,0.027915379,0.02979391,0.034476765,0.02849869,0.035117663,0.043239567,0.026647037,0.030089656,0.04244012,0.021159291,0.031363167,0.036005076
firm_000140,0.034497052,0.02031847,0.033516992,0.021686127,0.034026317,0.027111324,0.022574425,0.036101423,0.04133065,0.025758317,0.034029264,0.030756805,0.024952509,0.028755013,0.037508085,0.03136786,0.038735524,0.028118648,0.034176946,0.032128725,0.034622245,0.031050578,0.017770346,0.019681435,0.036944028,0.02924632,0.03630476,0.03241234,0.032202654,0.034040313,0.026026413,0.024305275,0.027942918
firm_000141,0.024552464,0.027308527,0.030064972,0.019768953,0.029428618,0.029691875,0.03049957,0.04016791,0.035655994,0.030442694,0.03882425,0.030621815,0.029906834,0.027248552,0.037482534,0.026948344,0.027316447,0.020607201,0.025148228,0.03202837,0.031495783,0.02782504,0.026745148,0.030039405,0.0338892,0.032657787,0.03790756,0.025794595,0.030254023,0.030423926,0.031741384,0.034540743,0.032971337
firm_000142,0.03561829,0.019727338,0.028624043,0.028521001,0.035586283,0.02460742,0.028636612,0.037231207,0.043318525,0.030429028,0.028413456,0.022001943,0.03057339,0.03232867,0.039326396,0.022889009,0.034080833,0.02571161,0.030096114,0.03602591,0.035043772,0.020274019,0.020737974,0.027671441,0.040068764,0.030095495,0.037530452,0.030869437,0.03774026,0.02350318,0.023659103,0.03339421,0.025664836
firm_000143,0.032596916,0.029557765,0.025510795,0.03145989,0.028374223,0.02674533,0.023600629,0.026596779,0.04283114,0.02873505,0.021099323,0.029388914,0.035782967,0.02541504,0.026451249,0.028468365,0.026944863,0.025531633,0.022750057,0.032942977,0.03658884,0.025950316,0.022447867,0.034321785,0.02937981,0.03397103,0.037887305,0.035768144,0.039359946,0.03193466,0.02241501,0.040721547,0.038469832
firm_000144,0.03693834,0.025418393,0.03567528,0.03036339,0.026447473,0.027503815,0.023956064,0.0362449,0.03346775,0.0240385,0.03397507,0.037805237,0.031912625,0.03586833,0.023948664,0.025364805,0.01822482,0.021225192,0.018280467,0.03222118,0.030654345,0.02349716,0.04234384,0.033796594,0.02892938,0.035811227,0.041565336,0.017580776,0.027571958,0.04174488,0.02399795,0.032363445,0.041262813
firm_000145,0.03265894,0.026398333,0.03833751,0.027305517,0.027749058,0.028831635,0.022964107,0.024996586,0.038511362,0.026686717,0.03282847,0.029301839,0.03773115,0.036889397,0.036597423,0.032661337,0.022875693,0.028060792,0.028678223,0.03299048,0.024790592,0.025028873,0.028663915,0.027179506,0.03136805,0.03227796,0.032141704,0.033445198,0.024933688,0.034414496,0.0336318,0.028626734,0.030442933
firm_000146,0.030877953,0.03048897,0.035346042,0.026679607,0.029835269,0.029869013,0.022806885,0.03142097,0.033984642,0.025494205,0.029890105,0.035097104,0.026027797,0.026906187,0.02882713,0.03417756,0.03166638,0.023351233,0.020456338,0.028834542,0.031133851,0.034804616,0.025756909,0.026052047,0.028141942,0.040001176,0.038447674,0.029329594,0.025032189,0.042663783,0.030899242,0.030717067,0.03498205
firm_000147,0.0362188,0.018236492,0.031168737,0.023721524,0.0282688,0.02978691,0.024837006,0.0325783,0.036881864,0.033959974,0.03404837,0.039522234,0.028155915,0.031305395,0.037571322,0.029566685,0.03017434,0.027229153,0.037160758,0.034558043,0.0273978,0.02125688,0.021994384,0.03017082,0.03725715,0.03353339,0.03050973,0.03177742,0.032991186,0.03164221,0.02801314,0.024122423,0.024382863
firm_000148,0.03194763,0.03094112,0.023982586,0.029987521,0.031180184,0.023766177,0.027709393,0.03811842,0.024094062,0.020353558,0.030484527,0.033779714,0.029738827,0.02743246,0.030260568,0.034968853,0.027581977,0.024552334,0.02188553,0.029789394,0.03336805,0.030329704,0.029813075,0.03259653,0.03975455,0.032215394,0.042380087,0.027618732,0.03425372,0.03697293,0.02397505,0.03706115,0.027106179
firm_000149,0.031600595,0.025789915,0.02625252,0.03236963,0.02901056,0.024816921,0.03180091,0.0347787,0.036913548,0.026563914,0.030151421,0.035024643,0.038600147,0.0332863,0.038810972,0.023992732,0.025361417,0.029514855,0.01923906,0.03618053,0.025853332,0.023886157,0.029054606,0.033716377,0.03211511,0.03118634,0.032912556,0.021290459,0.027703306,0.030748885,0.034217373,0.038749523,0.028506678
firm_000150,0.033245936,0.024581691,0.029584521,0.023804065,0.038086962,0.024177402,0.031657916,0.033123188,0.038922705,0.028568545,0.028791357,0.03292122,0.03202795,0.030634431,0.039819814,0.033082206,0.033201136,0.024926575,0.02481579,0.03115729,0.029619047,0.024613125,0.025794245,0.028964955,0.031765886,0.03037209,0.03646967,0.02300874,0.031508587,0.033279836,0.027486354,0.02802924,0.031957515
firm_000151,0.03102113,0.024341034,0.029711092,0.02569562,0.02012045,0.026916299,0.018865112,0.028603012,0.035245247,0.030800642,0.028030388,0.037557866,0.037755676,0.032788258,0.023685066,0.03148404,0.02828351,0.020066066,0.030708402,0.03213467,0.03033208,0.02666848,0.024220925,0.037348744,0.03758688,0.033382706,0.037465025,0.033911984,0.033979323,0.0350775,0.02848701,0.035084262,0.032641508
firm_000152,0.0341627,0.022762537,0.039597675,0.01952165,0.022593161,0.026151698,0.03490321,0.030691,0.0394758,0.032385476,0.034507517,0.020898676,0.026978293,0.03898511,0.036898427,0.032549772,0.015608758,0.024412155,0.03181653,0.035076477,0.029083168,0.030410202,0.032517977,0.018175768,0.023962574,0.036511857,0.041241083,0.034978967,0.019748356,0.026975203,0.044015966,0.029442172,0.032960128
firm_000153,0.04014115,0.019857587,0.025145795,0.032387484,0.021495162,0.035689488,0.021775445,0.02612489,0.031040642,0.03252056,0.037758425,0.03647002,0.031186543,0.028654786,0.043673877,0.022418937,0.015344301,0.030054523,0.034269456,0.037489854,0.024655692,0.028169604,0.034224022,0.024256859,0.04998584,0.0339785,0.028528797,0.029953573,0.030260405,0.03301226,0.044031296,0.022310855,0.01313337
firm_000154,0.025934614,0.02618002,0.030288868,0.028205553,0.035031024,0.030112112,0.033029728,0.033959523,0.04130893,0.029243011,0.032939114,0.030914592,0.032423183,0.023581268,0.0271581,0.03622923,0.027336605,0.03298601,0.023152497,0.029234823,0.030850597,0.029914204,0.018880727,0.02418924,0.030220414,0.031739727,0.033591274,0.0320761,0.033960443,0.03553673,0.02927336,0.027638882,0.032879494
firm_000155,0.025661472,0.024408799,0.029488225,0.030832386,0.03887805,0.0315927,0.024062356,0.024454655,0.036649577,0.031611573,0.03446333,0.029984944,0.03741072,0.025727851,0.037617125,0.028333321,0.02796936,0.032304347,0.035473045,0.030325955,0.039633222,0.036939364,0.028171511,0.022418097,0.04047723,0.026958605,0.03184362,0.02894176,0.025028935,0.023766307,0.03272904,0.021180283,0.02466233
firm_000156,0.028772559,0.025749667,0.032444745,0.032310996,0.031636503,0.02695598,0.02889077,0.023264583,0.042696577,0.030607745,0.027355231,0.031102428,0.037550062,0.03037376,0.030645046,0.028270194,0.023403507,0.02867414,0.023894941,0.033595324,0.038078982,0.037272345,0.028942998,0.02312479,0.028989615,0.03429145,0.03438115,0.030630276,0.021903366,0.029961301,0.033451006,0.03108822,0.029689746
firm_000157,0.037463557,0.025033278,0.034731224,0.028003473,0.030643646,0.027340434,0.022033202,0.030604621,0.03876007,0.03140194,0.029595928,0.037290763,0.024274174,0.03169649,0.029416237,0.03280758,0.025018655,0.025314989,0.024423577,0.02932847,0.03146375,0.031371716,0.0297977,0.020999955,0.032477245,0.037560284,0.03704372,0.035453547,0.025794929,0.04266553,0.02461564,0.023653904,0.031919863
firm_000158,0.03153928,0.021871341,0.031931084,0.025635235,0.03322038,0.032155856,0.028773777,0.03728303,0.03517328,0.029937906,0.040325884,0.028309321,0.027884755,0.031261623,0.032052606,0.02062034,0.03036305,0.020863723,0.018519426,0.036157608,0.034509674,0.02668587,0.036819592,0.029957164,0.033292055,0.024756696,0.04317304,0.020531027,0.03114143,0.041071028,0.020950044,0.028450662,0.034782216
firm_000159,0.027928269,0.030484859,0.032437533,0.025558766,0.03239891,0.033434857,0.02515289,0.029895233,0.047206447,0.031129777,0.03338889,0.031832196,0.04120103,0.027565282,0.031152507,0.030017871,0.028873557,0.027017837,0.025630705,0.02342112,0.03018864,0.029997433,0.019949842,0.022774048,0.024361596,0.028728917,0.037244536,0.03717178,0.032639325,0.033536606,0.025818774,0.032936953,0.028923016
firm_000160,0.03214163,0.02870669,0.03071523,0.032563675,0.03087001,0.030200418,0.022189245,0.020538755,0.041210245,0.029664192,0.031729158,0.029208783,0.037545387,0.03345163,0.030533805,0.023554312,0.024598215,0.036286075,0.031908933,0.027620107,0.039233796,0.037294403,0.035226453,0.017861266,0.029731957,0.03190456,0.03438644,0.034098126,0.020321282,0.030971909,0.02710047,0.023265818,0.03336704
firm_000161,0.039721105,0.024921032,0.02611887,0.019430408,0.027790522,0.026788956,0.03262746,0.03205794,0.039653033,0.032524895,0.02812967,0.033537783,0.034148797,0.030786619,0.0388193,0.030421188,0.024551714,0.018861763,0.02611117,0.033750385,0.029553406,0.029357376,0.029590832,0.01543213,0.03239279,0.03529264,0.041396633,0.03126717,0.03396498,0.030419653,0.036039304,0.033381246,0.021159234
firm_000162,0.030644355,0.030077167,0.034359958,0.03474681,0.027168142,0.02631051,0.023832036,0.027820174,0.032003846,0.026381094,0.029932495,0.032211844,0.03941331,0.035320118,0.024517115,0.02997563,0.024985317,0.030464305,0.020487946,0.025655665,0.032433018,0.03257402,0.026014643,0.027353369,0.034009416,0.025066532,0.040838778,0.039140522,0.022310881,0.03690671,0.031218406,0.034155384,0.0316705
firm_000163,0.0321914,0.024656925,0.037240833,0.025264202,0.032522656,0.0402151,0.024444768,0.025726955,0.035595845,0.033380073,0.037718114,0.029233819,0.027948815,0.022952966,0.037581377,0.030486645,0.03439448,0.028476605,0.031469703,0.03158489,0.024721902,0.027911648,0.01989696,0.026266472,0.031675737,0.032342844,0.032827158,0.027698273,0.031267624,0.036156233,0.037353635,0.023455806,0.025339536
firm_000164,0.026788797,0.020874979,0.023711888,0.029400427,0.030031856,0.028882384,0.034154385,0.037886404,0.04087931,0.031652175,0.037357274,0.032417063,0.040094927,0.031903006,0.031362318,0.021362761,0.025304778,0.02941204,0.026576128,0.037860084,0.029158363,0.021528345,0.031227306,0.03096308,0.03713097,0.026376603,0.03317693,0.022614053,0.03200876,0.029668173,0.031534,0.030567523,0.026132924
firm_000165,0.024611227,0.019084498,0.02259041,0.024302945,0.03506664,0.023223555,0.03230157,0.032967098,0.0375673,0.032081172,0.03782503,0.021553759,0.03589739,0.031734206,0.03632348,0.03520927,0.03338533,0.02064155,0.03154487,0.030655356,0.03804731,0.030273229,0.022353103,0.027198948,0.04035416,0.022285376,0.03770312,0.031041339,0.03485188,0.02530447,0.030532956,0.030265572,0.031221895
firm_000166,0.04094643,0.027492868,0.031692464,0.02828744,0.018840406,0.031637136,0.025714157,0.02747303,0.032131277,0.030247467,0.030081443,0.032045197,0.032906186,0.02754632,0.029071677,0.029403592,0.02246184,0.020600604,0.020174026,0.030075764,0.034135085,0.03312047,0.033247855,0.032335613,0.032051712,0.038538516,0.044340607,0.02986487,0.030980911,0.035191715,0.024873413,0.03013128,0.032358628
firm_000167,0.03125647,0.02967713,0.024537498,0.028706057,0.03002444,0.024815854,0.030771948,0.028386112,0.034671985,0.028015368,0.028800301,0.031910118,0.03715514,0.034438893,0.035944376,0.02891649,0.021949612,0.025625296,0.024641404,0.023253558,0.03472849,0.037938386,0.02640127,0.02538826,0.029211104,0.03779676,0.03614541,0.03561524,0.030665876,0.029546496,0.032736473,0.031931926,0.028396329
firm_000168,0.034254707,0.023742666,0.030930659,0.021794628,0.029545095,0.034335833,0.024980621,0.03357876,0.032088716,0.023137385,0.037492573,0.02480201,0.031802215,0.032299004,0.02242027,0.024653647,0.03462229,0.02678118,0.026229303,0.030708725,0.042486213,0.038683273,0.029833918,0.022486217,0.03695234,0.029795323,0.043367192,0.031301763,0.035778645,0.03292789,0.020945117,0.027109547,0.02813229
firm_000169,0.033902984,0.021592097,0.03515731,0.025397778,0.026548425,0.029692346,0.030970067,0.03585035,0.033408917,0.03731321,0.03935772,0.030824916,0.03391596,0.03243569,0.034323506,0.0231877,0.019247672,0.023319976,0.0260165,0.03222726,0.03462169,0.027177481,0.03076878,0.028639546,0.030790247,0.02081145,0.04259486,0.02977488,0.022915348,0.026188403,0.03658231,0.030786505,0.033658136
firm_000170,0.03066171,0.024343463,0.028945563,0.02144389,0.029324293,0.030030416,0.029076621,0.034739137,0.03950007,0.026892494,0.03877036,0.02720909,0.036422417,0.024910765,0.041394256,0.022888383,0.02805447,0.025106505,0.028432777,0.040492676,0.03341391,0.026151616,0.027664399,0.026996782,0.03753462,0.032049876,0.033354018,0.02658252,0.03603305,0.02629905,0.027356762,0.027707634,0.03021642
firm_000171,0.038015626,0.027739517,0.030519146,0.024722902,0.017286496,0.024322132,0.022977876,0.02890935,0.034208227,0.029774316,0.03350975,0.028377116,0.031765915,0.030128434,0.025760595,0.033431984,0.022871045,0.030847693,0.027782159,0.027349021,0.035696223,0.03144095,0.027572257,0.022141363,0.035120968,0.036099058,0.036596123,0.03876828,0.0272278,0.032172788,0.031215286,0.034785405,0.0408642
firm_000172,0.031217141,0.026571276,0.029731635,0.02455799,0.029294766,0.02810943,0.03117437,0.036204174,0.039290734,0.033133045,0.03628882,0.028365998,0.038270313,0.031240273,0.036404036,0.025589785,0.0231348,0.023985166,0.021995902,0.03218964,0.030781806,0.023247847,0.034729827,0.025184989,0.035318036,0.027569488,0.038182713,0.02911956,0.028828103,0.028678166,0.029916704,0.02589838,0.03579511
firm_000173,0.038968228,0.022259379,0.024660949,0.021112863,0.034317844,0.02866849,0.028818326,0.032931883,0.038146056,0.028144848,0.033168416,0.02545415,0.029330604,0.031747468,0.039725058,0.02694509,0.036546327,0.025140159,0.026227908,0.0339722,0.032543164,0.027075669,0.026476432,0.025050346,0.03964355,0.022277715,0.03979833,0.02514154,0.04157053,0.031973884,0.022555262,0.028826617,0.03078071
firm_000174,0.02794308,0.030335326,0.03202235,0.030349059,0.031131543,0.022516962,0.028492684,0.033726253,0.028498417,0.023246452,0.03721108,0.027566167,0.029319968,0.032572784,0.031221488,0.031715825,0.024868801,0.027321393,0.026364252,0.027090702,0.033225384,0.029068714,0.023555553,0.027812716,0.04137697,0.03214309,0.036202237,0.036611304,0.029737657,0.03412609,0.027247617,0.033894215,0.03148387
firm_000175,0.03377265,0.029557878,0.028333342,0.024008814,0.020488074,0.03121539,0.026812294,0.026401857,0.041994587,0.024396617,0.028765654,0.030640824,0.039170437,0.03393711,0.031402837,0.02466656,0.028975185,0.026331794,0.0234186,0.03329675,0.03171796,0.029799387,0.032685645,0.025558732,0.033529054,0.035606332,0.036209453,0.02651977,0.031275924,0.034512367,0.02892403,0.032949645,0.03312446
firm_000176,0.025799429,0.025748508,0.020784901,0.029132765,0.03161405,0.020604732,0.033275086,0.033552244,0.038573682,0.026174678,0.021986784,0.03497912,0.03401902,0.030160327,0.03031745,0.031065574,0.029365905,0.028305637,0.023052013,0.034289297,0.033545546,0.034376577,0.023614677,0.03008032,0.040069517,0.037650835,0.034680266,0.028868286,0.029380795,0.030180411,0.035223126,0.035147928,0.024380501
firm_000177,0.032452397,0.024417268,0.036761317,0.02919143,0.02445789,0.027767282,0.025423458,0.030743472,0.03544917,0.025971506,0.03438941,0.031028306,0.027687535,0.033327337,0.032115564,0.037172515,0.021725075,0.021715095,0.033449825,0.038519755,0.024336338,0.024104428,0.029808562,0.029366734,0.03275102,0.036974564,0.038014587,0.030898925,0.02570942,0.03283367,0.033332337,0.03397457,0.024129262
firm_000178,0.03411238,0.020640938,0.038342874,0.030557932,0.03194937,0.031134475,0.030594472,0.02475443,0.04419787,0.031093452,0.028603831,0.034480963,0.029818993,0.0326333,0.026493624,0.038998805,0.02785614,0.029211288,0.03077408,0.03248159,0.029282773,0.02594717,0.026448453,0.022357108,0.02337234,0.039691996,0.032296386,0.032949936,0.025464443,0.040390488,0.028540801,0.020573705,0.023953615
firm_000179,0.035879493,0.024809698,0.033870988,0.02464432,0.02875997,0.029292943,0.030314606,0.031225525,0.04103283,0.037587542,0.0305013,0.034761924,0.02984828,0.035163544,0.030275669,0.028847115,0.020772655,0.02015597,0.015790042,0.032694314,0.025033444,0.026772004,0.036189932,0.025427917,0.026844624,0.03884936,0.038734388,0.031571705,0.025818357,0.042195514,0.028260289,0.023947898,0.034125853
firm_000180,0.036621734,0.02434893,0.036927134,0.02440814,0.033088993,0.03316674,0.02239864,0.027104937,0.043586913,0.027658114,0.030895974,0.033782873,0.03333805,0.031561133,0.030028448,0.02086133,0.033391356,0.02970323,0.02797176,0.03244236,0.037040383,0.031060219,0.029443588,0.019529872,0.02862924,0.026974427,0.039386652,0.02831854,0.02929932,0.035905324,0.023476403,0.025795238,0.031854026
firm_000181,0.032994088,0.02484052,0.032329544,0.031196766,0.028580792,0.029360456,0.024921995,0.033146977,0.03993818,0.03111378,0.035449807,0.0320908,0.036626175,0.028136972,0.040614784,0.03231629,0.01647527,0.030204156,0.034369983,0.033544183,0.023938917,0.02020194,0.02921197,0.024010085,0.03875021,0.032469302,0.03138534,0.03155148,0.028314002,0.027909212,0.03430115,0.026710905,0.022993868
firm_000182,0.02791115,0.028733235,0.03627451,0.02935861,0.030314807,0.026700947,0.021713763,0.032128762,0.037482645,0.02566341,0.034114085,0.033403497,0.03493406,0.030343235,0.034950748,0.030200515,0.0208441,0.03129414,0.031777434,0.030744523,0.026813809,0.026294887,0.021901816,0.031000674,0.030725766,0.03480448,0.032080617,0.036898673,0.029833395,0.03136651,0.026823428,0.031398553,0.031169226
firm_000183,0.033047907,0.029089885,0.025980625,0.02542854,0.030472394,0.026570901,0.030094089,0.035645314,0.032172065,0.020139309,0.030818118,0.03501177,0.035645153,0.038980145,0.036554225,0.023643246,0.030802038,0.035807446,0.024109054,0.035536353,0.023658322,0.028268026,0.025908139,0.03365458,0.034054216,0.03075116,0.033999093,0.0292656,0.030847153,0.028926618,0.026398294,0.034800287,0.02392001
firm_000184,0.037577894,0.027252417,0.03164015,0.027048264,0.033722993,0.025773281,0.021076728,0.028811669,0.03385255,0.030133285,0.026833426,0.027619608,0.029366668,0.03407205,0.033437584,0.029523334,0.032902807,0.024775468,0.027251676,0.03153374,0.031010766,0.02639217,0.035843626,0.024093231,0.03393642,0.032846242,0.044342156,0.027940791,0.023605768,0.035260603,0.026683874,0.030456765,0.03338201
firm_000185,0.031100284,0.028545007,0.040854305,0.026742842,0.029953063,0.034850657,0.02045233,0.028414788,0.039312676,0.033049703,0.028770559,0.03215974,0.023212455,0.026325323,0.023340585,0.03606083,0.033285122,0.028389115,0.016299188,0.030419732,0.020437429,0.025815917,0.024813386,0.019618856,0.034511466,0.02987587,0.03961477,0.03038781,0.02650402,0.04720076,0.038261034,0.031635802,0.039784495
